route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
16,3,3_10433601,"TARNOGAJ",1,821188,9,92,821188
16,3,3_10433605,"TARNOGAJ",1,821188,9,92,821188
16,3,3_10433609,"TARNOGAJ",1,821188,9,92,821188
16,3,3_10433615,"TARNOGAJ",1,821188,9,92,821188
16,3,3_10433624,"TARNOGAJ",1,821188,10,141,821188
16,3,3_10433628,"TARNOGAJ",1,821188,10,141,821188
16,3,3_10433632,"TARNOGAJ",1,821188,10,141,821188
16,3,3_10433636,"TARNOGAJ",1,821188,10,141,821188
16,3,3_10433638,"TARNOGAJ",1,821188,10,141,821188
16,3,3_10433642,"TARNOGAJ",1,821188,10,141,821188
16,3,3_10433651,"TARNOGAJ",1,821188,11,141,821188
16,3,3_10433518,"Zajezdnia GAJ",1,821742,5,92,821742
16,3,3_10433443,"Zajezdnia GAJ",0,821743,1,92,821743
16,3,3_10433488,"Zajezdnia GAJ",0,821743,3,92,821743
16,4,4_10433654,"ZOO",0,819379,1,92,819379
16,4,4_10433658,"ZOO",0,819448,1,92,819448
16,4,4_10433662,"ZOO",0,819448,1,92,819448
16,4,4_10433666,"ZOO",0,819448,1,92,819448
16,4,4_10433668,"ZOO",0,819448,1,92,819448
16,4,4_10433670,"ZOO",0,819448,1,92,819448
16,4,4_10433674,"ZOO",0,819448,1,92,819448
16,4,4_10433683,"ZOO",0,819448,2,92,819448
16,4,4_10433687,"ZOO",0,819448,2,92,819448
16,4,4_10433691,"ZOO",0,819448,2,92,819448
16,4,4_10433693,"ZOO",0,819448,2,92,819448
16,4,4_10433695,"ZOO",0,819448,2,92,819448
16,4,4_10433709,"ZOO",0,819448,3,92,819448
16,4,4_10433713,"ZOO",0,819448,3,92,819448
16,4,4_10433717,"ZOO",0,819448,3,92,819448
16,4,4_10433719,"ZOO",0,819448,3,92,819448
16,4,4_10433734,"ZOO",0,819448,5,92,819448
16,4,4_10433738,"ZOO",0,819448,5,92,819448
16,4,4_10433742,"ZOO",0,819448,5,92,819448
16,4,4_10433748,"ZOO",0,819448,5,92,819448
16,4,4_10433750,"ZOO",0,819448,5,92,819448
16,4,4_10433753,"ZOO",0,819448,6,141,819448
16,4,4_10433755,"ZOO",0,819448,6,141,819448
16,4,4_10433759,"ZOO",0,819448,6,141,819448
16,4,4_10433763,"ZOO",0,819448,6,141,819448
16,4,4_10433769,"ZOO",0,819448,6,141,819448
16,4,4_10433776,"ZOO",0,819448,7,92,819448
16,4,4_10433778,"ZOO",0,819448,7,92,819448
16,4,4_10433782,"ZOO",0,819448,7,92,819448
16,4,4_10433786,"ZOO",0,819448,7,92,819448
16,4,4_10433792,"ZOO",0,819448,7,92,819448
16,4,4_10433798,"ZOO",0,819448,8,141,819448
16,4,4_10433800,"ZOO",0,819448,8,141,819448
16,4,4_10433804,"ZOO",0,819448,8,141,819448
16,4,4_10433808,"ZOO",0,819448,8,141,819448
16,4,4_10433814,"ZOO",0,819448,8,141,819448
16,4,4_10433824,"ZOO",0,819448,9,92,819448
16,4,4_10433828,"ZOO",0,819448,9,92,819448
16,4,4_10433832,"ZOO",0,819448,9,92,819448
16,4,4_10433838,"ZOO",0,819448,9,92,819448
16,4,4_10433847,"ZOO",0,819448,10,141,819448
16,4,4_10433851,"ZOO",0,819448,10,141,819448
16,4,4_10433855,"ZOO",0,819448,10,141,819448
16,4,4_10433859,"ZOO",0,819448,10,141,819448
16,4,4_10433861,"ZOO",0,819448,10,141,819448
16,4,4_10433865,"ZOO",0,819448,10,141,819448
16,4,4_10433874,"ZOO",0,819448,11,141,819448
16,4,4_10433775,"TARNOGAJ",1,819454,7,92,819454
16,4,4_10433655,"TARNOGAJ",1,821188,1,92,821188
16,4,4_10433659,"TARNOGAJ",1,821188,1,92,821188
16,4,4_10433663,"TARNOGAJ",1,821188,1,92,821188
16,4,4_10433667,"TARNOGAJ",1,821188,1,92,821188
16,4,4_10433669,"TARNOGAJ",1,821188,1,92,821188
16,4,4_10433671,"TARNOGAJ",1,821188,1,92,821188
16,4,4_10433675,"TARNOGAJ",1,821188,1,92,821188
16,4,4_10433684,"TARNOGAJ",1,821188,2,92,821188
